ulasan,label
"Sebelum update = oke Setelah update = Tampilan tidak mengenakkan, dimana tidak bisa fullscreen tulisan nama dari speaker menghalangi dan tidak hilang, fitur chat tersembunyi, jumlah peserta kurang jelas dan banyak gangguan² kecil yang sangat menggangu dan menyulitkan proses pembelajaran. Sangat kecewa, se-level GOOGLE... GOOGLE LOH GOOGLE Bikin update aplikasi, bukannya semakin nyaman, enak dan mudah digunakan tetapi malah menyulitkan dan jelek begini Saya harap tanggapan kami diperhatikan",Kurang
Entah kenapa abis update malah kamera depan ga bisa diaktifkan dan tiba tiba terjadi bug di aplikasi meet sampe saya ga bisa absen pas sesi on cam Bgst bener,Kurang
"Sangat sulit untuk masuk, baik menggunakan link ataupun kode presentasi, padahal sinyal oke, RAM 8GB, tetep aja sulit untuk masuk. Saatnya pindah ke aplikasi biru.",Kurang
"Aplikasi menjadi sangat buruk setelah update. Fitur baru yang disediakan oleh google Meet tidak bermanfaat. Kembalikan saja seperti google Meet yang lama. Lebih mudah share link, tampilan video di satu menu, buka chat bisa lihat video orang yang ditampilkan, intinya, versi lama Is the best. Versi baru makin burik.🤧👎",Kurang
"Sama spt pengguna lain, sya sudah update tapi setelah update malah apps meet sya suka force close. Pembicaraan saya jadi terganggu krn sya sendiri keluar tiba2, padahal koneksi internet lancar. Sangat mengecewakan sekali.",Kurang
Untuk versi android Jangan dirubah lagi dong kok makin lama makin besar Apalagi Google sudah versi 8.0 Itu sudah sangat besar malah update nya Seminggu sekali lagi kan habisin kuota,Kurang
"tidak mendunkung setting resolusi pengiriman video.. sehingga tampilan saat meeting menggunakan android terlihat burik atau tidak jelas, kasar dan buram seperti berembun.. 👎🏽",Kurang
"Akhir2 ini suka nemu masalah saat share screen. Dimana ketika dlm slideshow, slide tidak jalan dan tampilannya tidak penuh. Smga segera diperbaiki 🙏 Khususnya di google meet via pc",Kurang
"Kamera dan mic tiba-tiba aktif, setelah sempat beralih aplikasi sebentar. Kemudian terjadi juga saat layar diubah dari potret ke lanscape, atau sebaliknya",Kurang
Kepada pihak developer.....kenapa anda merubah tampilan user interface meet menjadi seperti gmail-meet......???? Menurutku user interface terbaru ini......sangat sangat tidak nyaman.....mohon untuk di kembalikan seperti semula saja.....sekian.....,Kurang
"Good apps buat WFH, tapi bug nya ampun lah, kalau nugas lagi meet lewat hp kadang suka keluar sendiri, kalau layar di landscape lalu diportrait lagi bisa crash lalu keluar sendiri akibat bug",Kurang
Saya agak kaget ketika update baru googlemeet mobile ini. Tampilan demua berubah. Seperti tampilan di browser yg dipaksakan ke mobile. Ini sangat tidak nyaman. Mohon untuk di perbaiki dan respon semua kritikan dan masukan dari pengguna. Terima kasih,Kurang
"Google meet aplikasinya bagus tapi agak bermasalah, Saya sudah nge instal aplikasinya tapi kok gk muncul di hp saya,terus saya cek tetep tulisannya ""buka"" kan itu tandanya sudah di instal tapi kok gk muncul ya, tolong ya di perbaiki",Kurang
"Jelekkkk. Masa, udah 2 menit gabisa masuk. Niat kagak sih bikin aplikasinya. Udah kadang suka lag lagi. Padahal sudah menggunakan wifi. Padahal jaringannya bagus",Kurang
Fitur terbaru bukannya bagus malah jadi jelek karna tampilan nya makin susah dan ribet bngt mending versi lama atau sebelumnya masih bisa chat lewat kanan sekarang ada fitur ribet segala... Bad....,Kurang
Aplikasi bagus sih tapi pas saat guru menjelaskan menggunakan PowerPoint gambar ya gak ada..dan saya jadi tidak paham apa yg di jelas kan.. Mohon di perbaiki lagi,Kurang
Aplikasi ini sering keluar sdri.. Sudah masuk join setelah itu keluar ke menu utama. Jadi saya tdk bisa memakai meet ini utk tugas sekolah ank saya... Setelah instal yg versi baru meet tdk bisa dipakai. Mohon di respon🙏🙏🙏,Kurang
"sy stuju, tampilannya memang berubah, kurang nyaman. cameranya juga jadi lebih buruk. memori, sinyal, dll itu bisa aja karena HP setiap orng. Tapi klo untuk camera, sy yakin itu bukan pengaruh HP sy. Karena sebelum update lebih bagus.",Kurang
"Aplikasinya sering keluar sendiri padahal baru beli kuota belajar 30 GB dan juga sudah update aplikasinya. Mohon untuk para pengembang untuk mengatasi masalah ini, agar kedepannya semakin baik dan juga semakin berguna bagi semua orang. Terimakasih.",Kurang
"cahaya kok suka tiba tiba gelap ya? trus pas dihapus dan di download ulang masalahnya tetap sama!!! tolong diperbaiki karena hal ini sangat menggangu dalam proses belajar, terimakasih.",Kurang
Jelekkk bangett!! Tolong perbaiki! masa saya lagi ada join class setiap masuk selalu keluar aplikasi sendiri dan itu berkali-kali lagi keluar nya. Jadi bikin ketinggalan info! Pdhl semua jaringan stabil!!,Kurang
"Kurang maksimal. Tidak ada fitur personal chat. Kalau mau lihat wajah orang lain di kamera, harus mengklik pada profil orangnya dulu. Sangat tidak puas dengan aplikasi ini.",Kurang
"Kenapa ngak ada fitur untuk nurunkan resolusi, baru setengah jam saja udah ngabisin Baik00 MB sedangkan meet untuk belajar sampai 2 jam. Boros kouta lagi mana dari pemerintah belum dikasih juga. Tolong tambahkan fitur untuk nurunin resolusinya jadi Kurang44p, 240p, 360p, 480p, 720p.",Kurang
"Minta tolong pihak google meet. Kenapa semenjak saya update , pas saya masuk meet tiba"" keluar saya masuk lagi keluar lagi selalu begitu. Padahal sinyal saya bagus dan habis dibuat untuk zoom juga . Mohon diperbaikiii google meettt. Saya tidak bisa mengikuti kelas kalau begini teruss🙏🙏😭😭",Kurang
"saya kecewa, dari awal pakai saya kamera tidak bisa nyala, sudah saya restart bahkan kluar, kamera sudah di switch pun ga nyala, tolong developer bantu saya, saat ini BDR menggunakan google meet, terimakasih atas perhatiannya, mohon bantuannya",Kurang
Aplikasinya sangat jelek Kurang.dikit2 bisanya di laptop seperti mengangkat tangan di google meet dan tidak bisa menggunakan fitur lainnyaa 2.suka tidak terdengar jika saya sedang berbicara kelada guru 3.suka putus2 suaranya 4.boros kuota Sekian dan Terima kasih Mohon di betulkan aplikasinya Aplikasinya banyak bgt yg kurang!,Kurang
"Mohon diperhatikan lagi kelancaran didalamnya, saya alami banyak sekali gangguan yang membuat Meet disini tidak nyaman, bahkan untuk menyimak saja rasanya sukar. Gangguan seperti seringnya suara terputus dan menjadi hening, muncul kolom bintang penilaian terus menerus yang menutup meet, dan sebagainya.",Kurang
"Ini kenapa ya google meet saya keluar sendiri, padahal saya sudah hapus cache dan data, bahkan sudah menginstal ulang apknya dan sempat mengupdate nya...namun setelah masuk ke apk nya tetap saja keluar sendiri, kalau begini caranya saya tidak bisa bekerja secara online, mohon diperbaiki lgi sistem apknya ya developer, terimakasih",Kurang
Untuk developer nya tolong ya profil kita d mode layar penuh harap bisa dipindahkan tempat nya... kadang sulit terlihat klo pas nyatat sih.... bagusan yg sblm update sih dri yg skrg....,Kurang
"Tolong fitur record, atau minimal bisa di screen record dengan audio internal. Sangat membantu, bisa di tonton ulang jadinya.",Kurang
Saya sangat kecewa banget sama ini aplikasi. Orang join aja ga bisa. Baru masuk ke join malah langsung keluar. Toponf diperbaiki lagi. Dan yang belom download aplikasi ini sebaiknya jangan karena kualitasnya jelek.mendingan zoom aja. Saya minta diperbaiki lagi ya ini aplikasinya. Sengaja saya kadih bintang Kurang karja burik Terimakasih,Kurang
"Knapa ya setelah di update kok makin jelek ya? Apk kadang suka keluar sendiri, padahal sinyal di hp saya bagus dan kuota OK. Tolong diperbaiki lagi ya pihak Google Meet. Pembelajaran sy jadi terganggu karna apknya suka keluar sendiri......",Kurang
"Versi terbaru kurang efektif, tidak semua orang terlihat apakah on cam atau tidak, hanya bisa melihat 3 orng saja dari depan, masih bagusan versi lawas.",Kurang
"untuk versi lolipop handphone saya ngebug,, tidak bisa gabung dalam rapat atau buat rapat, bukan karena sinyal lemah, tetapi memang setelah masukkan kode tiba2 keluar sendiri, apakah ini karena hp saya, atau apknya,, tolong di update untuk versi lolipopnya ya..",Kurang
"Ini kenapa google meet di hp tidak bisa di buka padahal sudah di update, kemudian google meet di laptop kenapa tidak bisa di pakai untuk share screen?? Problem ini sangat menggu perkuliahan daring saya.. Tolong di perbaiki, terima kasih",Kurang
"Setelah di-update jadi gk enak, tampilannya lebih kecil dan ini mirip meeting di aplikasi Gmail. Kalau gitu mending pilih Gmail dong yg bawaan hp, drpd download ini tp tampilannya sama aja. Menuh-menuhi memori aja",Kurang
"Apilkasi sering keluar sendiri, tidak bisa digunakan pada laptop tertentu, terpaksa harus menggunakan hp, screen layar kadang tidak bisa muncul, yg buat kecewa aplikasi ini error saat saya sedang UAS :')",Kurang
"Tolong, beri solusi kenapa saya tidak bisa melakukan join meeting pada aplikasi ini. Sedangkan sinyal saya bagus tidak ada masalah. Padahal saya sudah memasukan kode ataupun melalui link yang sudah ada, tapi tetep tidak bisa masuk.",Kurang
"Tolong ini kenapa ya min, ko setiap saya buka apk nya tibatiba keluar sendiri padahal kuota + jaringan full, tolong diperbaiki ya min. Masa iya besok saya ga ikut sekolah online lagi karna kendala di apk nya. Terimakasih.",Kurang
Apikasi ini bagus..tapi setelah saya update aplikasi google meet..pada saat sedang pelajaran berlangsung ada notifikasi disuruh kasih bintang..akibatnya harus ngasih bintang dulu..dan keluar dari google meet...gabung lagi bisa tapi ada notifikasi bintang lg. Begitu terus menerus..sampai saya ketinggalan pelajaran daring😥😥,Kurang
Saya kecewa dengan pembaruan kali ini... Kurang. Sulit dikendalikan. Lebih sulit melihat anggota yang ada didalam meet. Lebih sulit mengechat sambil melihat tampilan layar anggota lain. 2. Tidak nyaman digunakan Tampilannya berupa warna hitam membuat mata sulit memerhatikan kelas. Semoga pembaruan kali ini bisa di batalkan dan ditukar saja ke tempilan lama... terima kasih,Kurang
"Tolong dong apk nya diperbaiki lagi, apk sering keluar sendiri pas udah gabung meet, cache nya udah dihapus, data juga udah dihpus, apknya pun sudah berapa kali instal hapus, apknya emang dari awal tidak bisa dipakai, jadi tolong diperbaiki lagi.",Kurang
"Jujur saya kecewa akhir² ini saya menggunakan google meet untuk sekolah online selalu putus² dan kadang suka berhenti dg sendirinya,padahal sinyal saya bagus dan full 4G dan kuota juga masih banyak kok,kalau seperti ini terus saya jadi kurang nyaman menggunakan google meet,tolong ditingkatkan lagi kualitasnya,supaya pengguna lebih puas dan tidak kecewa!",Kurang
Tiap mencet ask to join kenapa ga bisa ya? Keluar tulisan you can't join a video call while you're on a Phone call. Padahal lagi ga telfonan sama siapa siapa? Udh dicoba berkali-kali tetep aja ga bisa. Please kenapa? Soalnya penting banget buat pelajaran :(,Kurang
"Dulu sebelum di updet masih baik-baik aja, tapi setelah di updat malah tambah buruk. Jaringan full 4G, kuota ok, tapi ketika on camera malah gak bisa dan keluar sendiri, hal ini membuat saya kena marah sama dosen dan gak di hitung hadir. Jika seperti ini terus bisa-bisa saya dapet nilai E. Tolong di perbaikin lagi. Terima Kasih!",Kurang
"Awal"" sih masih bisa dipake kyk biasa tapi makin kesini sering keluar"" sendiri, parah banget sih lagi meet penting"" nya tiba"" keluar sendiri trus juga gaada suaranya malah disuruh rating mulu, tlg cepat diatasi ini bug nya",Kurang
Perlu di tingkatkan lgi. Saya sudah coba beberapa kali selalu keluar sendiri. Terlebih lagi di fitur kamera saya tidak bisa mengaktifkan nya sama sekali.,Kurang
"Tolong kembalikan gmeet seperti dulu, banyak orang kesusahan dalam menggunakan aplikasi ini termasuk saya, banyak fitur yg diubah bukannya makin mudah malah makin ribet, tolong di kembalikan seperti awal pada update mendatang 🙏",Kurang
"Hai, Google Meet... sebenarnya kelihatannya ini aplikasi bagus. Tapi saya ada pertanyaan... apa penyebab dan bagaimana solusinya jika kita sdh berhasil join meeting tapi hanya beberapa detik saja tiba2 langsung keluar lagi dg sendirinya? Tolong ya solusinya apa? Soalnya anak sy terpaksa gak mengikuti kegiatan di sekolahnya karena kendala ini. Terima kasih",Kurang
"Saya sudah 3 kali mendownload, tapi kenapa masi tidak bisa dibuka juga aplikasinya??baru masuk sudah terkeluar. Masuk dari link yang dikiirim juga tidak bisa. Bagaimana ini, saya mau daring...... saya sangat membutuhkan aplikasi google meet ini.",Kurang
"Untuk developer , saya mau tanya , kenapa tiap kali sudah masuk , lalu keluar lagi , padahal aplikasi zoom bisa masuk walaupun jaringan di rumah saya buruk , tolong diperbaiki lagi , nanti suatu hari kan , mau dipakai jadi enak bukan",Kurang
Gak bisa di akses setelah di download..malah gak bisa di buka untukjip masuk.ini kenapa yaaa sperti ini..apakah ada gangguan ini sama pada kalian..baru ajah instal tetapi gak bisa di buka malahannnnn...kan kesalll saya jadinyaa. Apakah ada yang tahu cara untuk memperbaikinyaa..dan apakah bisaa tanpa instal aplikasi dan bisa ikut rapat di.google meet menggunakan desktop saja...sedih 4 mata kuliah hari ini terlewatkan begitu saja..apakah ada yang bisa membantu saya untuk menyelesaikan ini??,Kurang
Kenapa ya saya sudah update tapi tampilannya belum berubah dan juga tetap tidak bisa berubah background padahal teman teman saya udah update berubah penampilan dan bisa ubah background gimana ya tolong perbaiki jika sudah bisa saya kasih ranting Baik ini saya kasih ranting Kurang dulu ya . Makasih,Kurang
"Aplikasi nya jelek banget ,tiap mau g.meet,suka kaluar2 sendiri tiap mau buka mic selalu keluar sendiri,tolong lah kualitas nya ditingkatkan ,kalau pun pembelajaran nya bukan lewat aplikasi ini pun sudah saya unistall",Kurang
"Kok saya gak bs masuk terus ya. Klo udah masuk cuma Kurang detik keluar sendiri. Udah install ulang aplikasi, udah upgrade, hp jg udah di upgrade, jaringan bagus tp begitu terus.. Gmn ya solusinya",Kurang
"Mohon kembalikan ke versi sebelumnya. Ini kenapa yang baru malah jelek. Kalau ketik chatt dalam rapat kok harus mati videonya? Tampilannya gk bagus. Mohon kembali ke versi sebelumnya saja, itu lebih bagus",Kurang
Gugel meet saran dari saya. Klo presntasi suara tuh ada gtuloh. Suara dri presentainya gtuloh. Saya mutar video untuk presentai trnyata gabisa keluar suaranya. Sama aja boong kan. Udah capek2 padahal. Semuanya salahmu. Bukan laptopku.,Kurang
"tolong diperbaiki lagi, setelah diupdate malah jadi sulit dipakai baik di handphone maupun laptop. tolong dengan sangat untuk pengembang agar dioptimalkan lagi",Kurang
"Halo pihak developer saya mau tanya, kok skrg google meet itu tampilan nya jelek sih? Juga kalau lg ngobrol gitu, bikin mata puyeng tau ngeliatnya, gara² kecil banget layarnya penuh pula, dan juga kalau lg presentasi masa layarnya kecil banget sihh ayo dong diperbaharui lagi aplikasinya, biar bisa lebih bagus dan layarnya bisa menjadi besar MOHON DIDENGAR ULASAN SAYA😤",Kurang
"Update terburuk tampilan video meet yang kecil,screen materi tidak bisa muncul,kualitas yang sangat buruk... mohon kembalikan g-meets yang dulu simple dan praktis",Kurang
"Tulisan bergabung menggangu tombol fullscreen, bagian bar/ kotak diri sendiri mengganggu gambar saat orang lain share screen, ga bisa lihat peserta lain yang oncam ketika tidak dipin. Penyelenggara meet tidak bisa off mic peserta, saat peserta mengganggu meet. Costum background terkadang bikin force close meet",Kurang
Tolong perbaiki tampilan Gmeet. Setelah update seperti gmail meet jadi kecil tidak bisa melihat powerpoint yang ditampilkan.,Kurang
"PLEASE LAH, kembalikan ke versi layar yang sebelumnya, versi layar sekarang tidak jelas dan lebih cupu dari sebelumnya. Layar sebelumnya penuh, sedangkan sekarang? Tidak penuh dan pinggirannya abu abu, Maka please lah full layar jangan macam ini",Kurang
"tolong dong atasi bug nya, saya keluar meet terus saat meet sedang berlangsung jdi saya harus matikan kamera kalau mau terus meet jdi saya mohon benarkan bug ini, nilai saya kurang hanya gara gara bug sampah ini.",Kurang
"Ga enak versi barunya, sering lag, audio dan video sering ga sinkron, enakan versi yang lama bgt, tolong kembalikan ke versi lama saja. 🙏",Kurang
Kalau gak urusan kuliah pun saya gak akan instal apk ini. Gapaham lagi ama dosen yg masih make apk ini. Apa enaknya coba.. apk gabener.. gue mending zoom deh biar pun makan memori tapi selalu lancar pas dipake meet. Gue ketinggalan materi gara2 nih apk. Dah.,Kurang
"Saya kasih bintang karena presentasi jelek tulisannya nggak kelihatan suara gema dan masih banyak lainnya kalo udh dibenerin saya kasih bintang Baik pliss dong diperbaiki gara gara tulisanny nggak kelihatan,kalo guru bagikan video tidak muncul muncul, ahhhh",Kurang
